,ITC.NS,HINDUNILVR.NS,NESTLEIND.NS,BRITANNIA.NS,TATACONSUM.NS,VBL.NS,GODREJCP.NS,DABUR.NS,MARICO.NS,MCDOWELL-N.NS
2019-09-06,243.89999389648438,1819.1500244140625,12613.9501953125,2668.0,262.75,139.1777801513672,599.5,441.29998779296875,382.5,609.0999755859375
2019-09-09,245.5,1834.050048828125,12836.349609375,2682.699951171875,263.79998779296875,139.4888916015625,607.6500244140625,444.25,387.04998779296875,617.25
2019-09-11,243.75,1824.300048828125,12758.9501953125,2666.39990234375,259.3500061035156,132.1777801513672,610.9000244140625,449.1000061035156,386.79998779296875,616.75
2019-09-12,240.75,1805.4000244140625,12556.900390625,2677.0,262.29998779296875,131.10000610351562,617.7000122070312,450.20001220703125,385.75,614.0
2019-09-13,239.89999389648438,1805.550048828125,12689.2998046875,2674.60009765625,259.0,139.4888916015625,623.5499877929688,452.20001220703125,382.25,616.0
2019-09-16,239.39999389648438,1816.300048828125,12840.9501953125,2715.050048828125,257.5,139.42222595214844,638.25,454.75,380.8999938964844,609.7999877929688
2019-09-17,237.1999969482422,1831.199951171875,12764.25,2692.449951171875,256.25,138.13333129882812,646.4500122070312,451.70001220703125,380.04998779296875,599.0999755859375
2019-09-18,239.25,1829.199951171875,12869.0,2613.85009765625,259.75,139.13333129882812,649.25,460.0,379.95001220703125,603.5499877929688
2019-09-19,236.6999969482422,1812.75,12694.900390625,2621.800048828125,254.4499969482422,135.54444885253906,655.5999755859375,458.54998779296875,380.0,600.2999877929688
2019-09-20,238.0500030517578,1969.75,13499.400390625,2867.0,267.3500061035156,137.61111450195312,684.75,445.70001220703125,380.20001220703125,623.9500122070312
2019-09-23,254.85000610351562,2039.75,13713.2001953125,3053.64990234375,273.6499938964844,140.89999389648438,661.4000244140625,440.79998779296875,386.3999938964844,648.5
2019-09-24,256.0,2050.449951171875,13430.7001953125,3080.199951171875,275.0,142.12222290039062,664.0,451.8999938964844,396.45001220703125,650.25
2019-09-25,247.5500030517578,2051.5,13458.5,3036.0,279.45001220703125,138.8000030517578,671.3499755859375,445.54998779296875,392.0,650.7999877929688
2019-09-26,250.39999389648438,2034.4000244140625,13934.599609375,3092.800048828125,279.8999938964844,141.38888549804688,679.9000244140625,447.20001220703125,388.1000061035156,670.9500122070312
2019-09-27,252.9499969482422,2010.9000244140625,13740.900390625,3015.10009765625,281.95001220703125,143.12222290039062,692.25,447.1000061035156,391.04998779296875,664.2999877929688
2019-09-30,259.8500061035156,1981.949951171875,13889.650390625,2944.14990234375,276.0,138.6888885498047,687.2999877929688,447.25,394.25,667.0
2019-10-01,255.89999389648438,1990.300048828125,13681.5498046875,2919.550048828125,270.6499938964844,134.03334045410156,680.0,439.6499938964844,387.79998779296875,643.9500122070312
2019-10-03,261.6499938964844,1962.050048828125,13709.849609375,2902.949951171875,272.75,137.39999389648438,659.9500122070312,433.6499938964844,384.0,620.5499877929688
2019-10-04,257.25,1944.199951171875,13441.0,2845.14990234375,266.20001220703125,137.3222198486328,668.5499877929688,425.70001220703125,378.79998779296875,616.5999755859375
2019-10-07,251.89999389648438,1940.050048828125,13603.349609375,2953.35009765625,265.70001220703125,135.86666870117188,670.6500244140625,432.54998779296875,379.25,617.2999877929688
2019-10-09,247.10000610351562,1948.0,13858.2998046875,3058.5,269.95001220703125,137.41111755371094,673.0,443.79998779296875,383.6000061035156,621.5
2019-10-10,243.1999969482422,1968.75,13819.849609375,3037.75,266.6499938964844,135.24444580078125,680.0999755859375,439.3999938964844,384.5,615.1500244140625
2019-10-11,243.9499969482422,2004.6500244140625,14032.400390625,3081.949951171875,272.04998779296875,137.96665954589844,692.3499755859375,445.6000061035156,383.45001220703125,609.2999877929688
2019-10-14,244.10000610351562,2014.25,14169.0,3109.64990234375,275.75,137.9888916015625,690.7000122070312,455.0,384.95001220703125,616.6500244140625
2019-10-15,247.60000610351562,2064.39990234375,14086.7998046875,3181.10009765625,277.75,140.14443969726562,689.75,450.0,382.95001220703125,618.4000244140625
2019-10-16,243.64999389648438,2071.0,14351.5,3176.75,275.54998779296875,141.45555114746094,706.4500122070312,456.1000061035156,380.45001220703125,626.25
2019-10-17,245.85000610351562,2103.85009765625,14516.849609375,3247.85009765625,279.45001220703125,139.6888885498047,714.7000122070312,462.3999938964844,387.54998779296875,635.4500122070312
2019-10-18,246.5,2106.85009765625,14835.4501953125,3252.35009765625,282.0,142.13333129882812,716.9000244140625,466.5,391.8500061035156,635.2000122070312
2019-10-22,248.89999389648438,2127.35009765625,15020.0,3248.050048828125,281.75,140.6888885498047,699.9000244140625,472.6000061035156,395.1000061035156,612.1500244140625
2019-10-23,251.0500030517578,2133.25,14983.0,3294.699951171875,278.8500061035156,138.8222198486328,715.4000244140625,471.75,393.75,620.0499877929688
2019-10-24,249.0500030517578,2133.35009765625,14666.0,3283.800048828125,281.1000061035156,139.74444580078125,714.25,469.79998779296875,394.45001220703125,608.9500122070312
2019-10-25,247.6999969482422,2145.10009765625,14803.349609375,3267.10009765625,279.6000061035156,135.73333740234375,702.5999755859375,465.54998779296875,393.79998779296875,627.2000122070312
2019-10-27,250.39999389648438,2139.75,14813.400390625,3259.10009765625,279.8500061035156,138.75555419921875,705.7000122070312,469.29998779296875,391.1000061035156,629.2000122070312
2019-10-29,253.25,2160.199951171875,14699.75,3352.5,283.3999938964844,138.3000030517578,717.7999877929688,465.8500061035156,366.6000061035156,616.0999755859375
2019-10-30,259.3999938964844,2169.39990234375,14967.7998046875,3290.10009765625,291.75,137.522216796875,732.9500122070312,460.3500061035156,370.95001220703125,612.0
2019-10-31,257.6499938964844,2175.35009765625,14947.0,3266.60009765625,317.0,137.8111114501953,740.3499755859375,461.95001220703125,365.8500061035156,624.9500122070312
2019-11-01,261.29998779296875,2179.35009765625,14959.7998046875,3268.550048828125,304.95001220703125,137.62222290039062,738.0499877929688,463.8500061035156,370.3999938964844,637.0
2019-11-04,260.75,2158.14990234375,14813.349609375,3239.85009765625,306.6000061035156,140.44444274902344,721.0,460.3999938964844,365.6000061035156,636.4000244140625
2019-11-05,262.8999938964844,2172.14990234375,14650.2001953125,3231.75,300.5,155.977783203125,721.5,481.3500061035156,366.3999938964844,628.7999877929688
2019-11-06,261.3500061035156,2179.449951171875,14649.650390625,3227.85009765625,299.8999938964844,167.8000030517578,741.5499877929688,476.54998779296875,367.79998779296875,639.7000122070312
2019-11-07,265.8500061035156,2138.25,14711.25,3223.800048828125,300.8500061035156,168.05555725097656,752.6500244140625,477.70001220703125,369.79998779296875,648.7000122070312
2019-11-08,260.5,2086.39990234375,14471.2998046875,3158.0,295.20001220703125,164.7888946533203,734.5,473.6499938964844,370.6000061035156,633.0499877929688
2019-11-11,259.45001220703125,2081.35009765625,14108.4501953125,3119.550048828125,294.95001220703125,169.1888885498047,732.5999755859375,477.45001220703125,371.29998779296875,627.0
2019-11-13,253.85000610351562,2091.0,14233.25,3269.75,289.5,158.022216796875,729.3499755859375,463.8999938964844,366.45001220703125,620.1500244140625
2019-11-14,253.89999389648438,2069.050048828125,14231.349609375,3230.800048828125,295.5,161.26666259765625,715.4500122070312,462.54998779296875,356.54998779296875,618.4500122070312
2019-11-15,250.64999389648438,2057.699951171875,14295.5498046875,3195.550048828125,297.75,157.13333129882812,710.6500244140625,461.70001220703125,356.3500061035156,624.5
2019-11-18,250.75,2056.199951171875,14085.5498046875,3140.89990234375,305.29998779296875,155.3444366455078,717.2999877929688,455.1000061035156,355.29998779296875,612.7000122070312
2019-11-19,249.3000030517578,2037.75,14117.099609375,3120.35009765625,302.5,154.53334045410156,703.2999877929688,453.70001220703125,357.25,609.6500244140625
2019-11-20,250.6999969482422,2026.5,14228.650390625,3116.300048828125,306.79998779296875,162.12222290039062,713.25,468.79998779296875,355.3500061035156,611.5999755859375
2019-11-21,245.6999969482422,2048.64990234375,14179.4501953125,3072.64990234375,301.79998779296875,162.8111114501953,726.2999877929688,464.25,356.8500061035156,610.5999755859375
2019-11-22,247.64999389648438,2028.3499755859375,14171.5,3022.64990234375,299.6000061035156,162.1777801513672,712.7000122070312,463.79998779296875,357.79998779296875,611.0999755859375
2019-11-25,247.75,2062.39990234375,14486.7998046875,3040.60009765625,302.1499938964844,163.53334045410156,714.4000244140625,469.6000061035156,358.3500061035156,620.9500122070312
2019-11-26,249.14999389648438,2058.35009765625,14524.400390625,3055.25,299.5,161.94444274902344,702.5,462.75,350.3500061035156,609.6500244140625
2019-11-27,246.9499969482422,2093.25,14562.7001953125,3091.10009765625,307.3500061035156,161.10000610351562,721.0,469.29998779296875,357.6000061035156,606.75
2019-11-28,246.6999969482422,2087.14990234375,14659.5498046875,3098.25,318.70001220703125,160.24444580078125,722.2999877929688,466.25,361.1499938964844,604.7000122070312
2019-11-29,246.39999389648438,2035.300048828125,14453.9501953125,3057.699951171875,323.1499938964844,160.7111053466797,725.0,459.1000061035156,359.8999938964844,606.25
2019-12-02,244.9499969482422,2043.199951171875,14557.650390625,3069.699951171875,316.79998779296875,162.7111053466797,728.7000122070312,453.75,353.8500061035156,603.9000244140625
2019-12-03,244.0500030517578,2028.449951171875,14353.5,3048.300048828125,314.3999938964844,159.74444580078125,715.4000244140625,451.04998779296875,348.29998779296875,595.6500244140625
2019-12-04,243.14999389648438,2048.0,14306.25,3049.25,318.8999938964844,161.73333740234375,695.7000122070312,457.79998779296875,352.0,594.5999755859375
2019-12-05,246.9499969482422,2037.449951171875,14289.650390625,3082.89990234375,315.6000061035156,158.37777709960938,671.7999877929688,466.1000061035156,348.0,600.4500122070312
2019-12-06,243.35000610351562,2026.050048828125,14166.2998046875,3069.60009765625,313.75,157.3444366455078,664.9000244140625,463.79998779296875,341.1000061035156,593.25
2019-12-09,241.4499969482422,2008.1500244140625,14232.5,3058.39990234375,315.45001220703125,156.56666564941406,658.0499877929688,465.3500061035156,340.75,586.0499877929688
2019-12-10,235.60000610351562,2025.3499755859375,14091.7001953125,3059.35009765625,312.8500061035156,153.55555725097656,646.2999877929688,456.8999938964844,339.75,584.8499755859375
2019-12-11,237.60000610351562,2010.449951171875,14066.0,3041.0,314.3500061035156,153.1999969482422,670.5499877929688,451.3999938964844,333.3500061035156,586.9000244140625
2019-12-12,238.5500030517578,2007.3499755859375,14154.9501953125,3073.550048828125,323.54998779296875,154.92222595214844,666.2000122070312,457.70001220703125,331.1000061035156,592.0
2019-12-13,241.60000610351562,2006.199951171875,14301.599609375,3054.39990234375,328.04998779296875,155.7111053466797,674.75,460.0,334.1000061035156,590.2000122070312
2019-12-16,236.89999389648438,1974.75,14151.650390625,3050.89990234375,322.25,156.1777801513672,675.0,459.5,329.6499938964844,591.25
2019-12-17,241.0500030517578,1961.3499755859375,14149.150390625,3071.949951171875,325.1499938964844,158.45555114746094,679.0,460.6000061035156,329.54998779296875,583.7999877929688
2019-12-18,245.14999389648438,1928.550048828125,14191.099609375,3099.199951171875,312.3500061035156,155.08888244628906,680.2999877929688,462.79998779296875,338.79998779296875,593.8499755859375
2019-12-19,244.35000610351562,1951.0999755859375,14285.400390625,3112.75,313.95001220703125,155.96665954589844,684.9500122070312,460.0,334.6000061035156,599.2999877929688
2019-12-20,241.14999389648438,1943.0999755859375,14858.25,3122.25,312.6499938964844,155.61111450195312,706.8499755859375,459.79998779296875,337.5,598.2000122070312
2019-12-23,238.89999389648438,1950.4000244140625,14532.5,3091.800048828125,314.8999938964844,155.4888916015625,698.4000244140625,461.0,336.6000061035156,594.1500244140625
2019-12-24,238.75,1946.4000244140625,14586.0,3091.050048828125,315.3500061035156,155.54444885253906,691.2999877929688,457.70001220703125,333.6000061035156,591.2999877929688
2019-12-26,236.8000030517578,1944.949951171875,14599.25,3062.300048828125,312.8999938964844,154.24444580078125,683.25,457.6000061035156,339.25,583.4500122070312
2019-12-27,236.89999389648438,1949.9000244140625,14664.150390625,3042.10009765625,318.45001220703125,155.2888946533203,688.8499755859375,459.79998779296875,340.79998779296875,589.7999877929688
2019-12-30,238.1999969482422,1937.25,14851.900390625,3047.35009765625,321.3999938964844,158.95555114746094,688.6500244140625,462.6000061035156,342.6499938964844,591.9500122070312
2019-12-31,237.6999969482422,1923.0,14785.349609375,3027.800048828125,321.3500061035156,157.46665954589844,684.5499877929688,458.3999938964844,341.6000061035156,599.5499877929688
2020-01-01,238.10000610351562,1936.550048828125,14779.0498046875,3039.64990234375,323.8500061035156,155.37777709960938,691.3499755859375,459.79998779296875,345.75,596.9000244140625
2020-01-02,239.85000610351562,1938.050048828125,14729.349609375,3053.39990234375,323.3500061035156,156.91111755371094,683.7000122070312,459.95001220703125,337.20001220703125,593.7000122070312
2020-01-03,238.5,1927.449951171875,14593.599609375,3038.800048828125,318.20001220703125,156.08888244628906,688.9500122070312,455.6000061035156,334.6000061035156,583.0499877929688
2020-01-06,235.10000610351562,1915.449951171875,14416.650390625,3022.050048828125,312.1000061035156,155.522216796875,697.4000244140625,448.0,331.75,568.4000244140625
2020-01-07,235.35000610351562,1920.699951171875,14290.75,3036.60009765625,314.8999938964844,154.08888244628906,708.5999755859375,453.5,332.6499938964844,564.2999877929688
2020-01-08,234.1999969482422,1929.3499755859375,14391.25,3023.60009765625,316.25,156.13333129882812,712.1500244140625,456.6499938964844,333.5,573.5
2020-01-09,235.8000030517578,1935.050048828125,14643.4501953125,3001.10009765625,328.54998779296875,159.05555725097656,724.4000244140625,460.70001220703125,333.1000061035156,591.8499755859375
2020-01-10,238.0,1954.0,14685.849609375,2989.75,341.3500061035156,163.3000030517578,738.25,466.8500061035156,338.1000061035156,586.0999755859375
2020-01-13,239.25,1994.8499755859375,14658.25,3045.10009765625,352.95001220703125,163.42222595214844,742.7999877929688,478.70001220703125,343.45001220703125,583.5499877929688
2020-01-14,243.25,2008.800048828125,14868.599609375,3105.14990234375,389.6000061035156,163.57777404785156,751.75,482.6499938964844,344.6000061035156,581.4000244140625
2020-01-15,242.39999389648438,2021.6500244140625,14860.2001953125,3114.199951171875,391.45001220703125,164.2888946533203,762.4500122070312,490.54998779296875,345.5,578.0999755859375
2020-01-16,240.75,2049.25,15354.900390625,3150.25,384.25,165.57777404785156,746.75,487.6000061035156,349.1499938964844,585.0499877929688
2020-01-17,239.9499969482422,2060.300048828125,15439.4501953125,3124.449951171875,380.29998779296875,167.04444885253906,743.7000122070312,489.6499938964844,349.70001220703125,581.8499755859375
2020-01-20,241.89999389648438,2062.85009765625,15417.25,3110.449951171875,383.1499938964844,169.2111053466797,748.5499877929688,486.04998779296875,346.1000061035156,578.0999755859375
2020-01-21,238.4499969482422,2055.39990234375,15280.75,3111.25,385.79998779296875,175.13333129882812,731.5499877929688,487.0,336.75,578.2000122070312
2020-01-22,238.0500030517578,2051.699951171875,15548.7001953125,3106.35009765625,385.04998779296875,176.56666564941406,726.0999755859375,486.79998779296875,334.6499938964844,588.7000122070312
2020-01-23,237.89999389648438,2056.89990234375,15548.849609375,3112.949951171875,393.25,185.92222595214844,741.0499877929688,489.79998779296875,333.29998779296875,582.3499755859375
2020-01-24,238.14999389648438,2073.699951171875,15755.5,3192.5,384.6000061035156,188.8222198486328,749.3499755859375,500.5,340.54998779296875,578.0999755859375
2020-01-27,234.60000610351562,2061.35009765625,15666.0498046875,3174.199951171875,382.3999938964844,188.522216796875,737.75,493.20001220703125,338.3999938964844,575.7000122070312
2020-01-28,230.75,2060.60009765625,15416.650390625,3181.25,380.70001220703125,184.8444366455078,736.4000244140625,488.3999938964844,335.1000061035156,655.9000244140625
2020-01-29,236.64999389648438,2074.199951171875,15866.75,3214.199951171875,383.45001220703125,179.57777404785156,740.8499755859375,491.6000061035156,344.75,634.7999877929688
2020-01-30,234.0500030517578,2058.10009765625,15520.7998046875,3210.699951171875,381.6000061035156,167.6888885498047,683.5,478.75,337.70001220703125,634.5
2020-01-31,235.14999389648438,2034.25,15359.4501953125,3200.699951171875,383.3999938964844,170.46665954589844,672.6500244140625,495.75,315.3500061035156,619.0
2020-02-03,207.60000610351562,2178.949951171875,16301.0,3230.050048828125,378.8500061035156,176.9888916015625,667.2999877929688,497.0,306.6000061035156,621.7000122070312
2020-02-04,215.64999389648438,2155.60009765625,16455.599609375,3232.5,379.8999938964844,183.1666717529297,654.5499877929688,503.3500061035156,307.25,644.5499877929688
2020-02-05,216.4499969482422,2160.300048828125,16384.849609375,3255.949951171875,394.6000061035156,178.8333282470703,661.3499755859375,511.1499938964844,311.6000061035156,652.75
2020-02-06,213.5500030517578,2156.39990234375,16284.9501953125,3252.199951171875,392.04998779296875,172.5,651.9500122070312,509.6499938964844,305.95001220703125,654.2000122070312
2020-02-07,213.39999389648438,2159.949951171875,16327.7998046875,3251.39990234375,396.70001220703125,187.38888549804688,646.7999877929688,513.6500244140625,311.70001220703125,676.6500244140625
2020-02-10,210.5500030517578,2159.300048828125,16172.2001953125,3155.60009765625,392.29998779296875,184.46665954589844,630.8499755859375,512.8499755859375,308.6499938964844,687.9000244140625
2020-02-11,212.60000610351562,2152.64990234375,15997.150390625,3134.699951171875,390.6000061035156,179.94444274902344,615.7000122070312,508.8999938964844,304.8999938964844,671.25
2020-02-12,213.0500030517578,2260.35009765625,16297.7001953125,3136.800048828125,395.1499938964844,181.04444885253906,642.1500244140625,519.9000244140625,305.6000061035156,692.3499755859375
2020-02-13,211.89999389648438,2283.39990234375,16412.19921875,3135.199951171875,392.54998779296875,183.54444885253906,636.3499755859375,512.7000122070312,303.3999938964844,710.4000244140625
2020-02-14,207.6999969482422,2255.050048828125,16356.4501953125,3096.64990234375,396.8999938964844,182.10000610351562,626.0999755859375,506.1000061035156,302.20001220703125,703.5499877929688
2020-02-17,204.8000030517578,2252.60009765625,16588.44921875,3084.10009765625,381.04998779296875,178.96665954589844,625.75,500.95001220703125,296.6000061035156,700.2000122070312
2020-02-18,203.85000610351562,2234.39990234375,16403.849609375,3066.449951171875,382.0,179.58888244628906,620.75,504.54998779296875,299.75,722.0999755859375
2020-02-19,206.6999969482422,2292.14990234375,16785.05078125,3082.25,383.1499938964844,177.36666870117188,622.5999755859375,508.04998779296875,299.8500061035156,730.0999755859375
2020-02-20,207.4499969482422,2248.25,16539.5,3059.39990234375,380.5,182.0111083984375,631.0499877929688,506.1499938964844,306.20001220703125,723.1500244140625
2020-02-24,203.0,2215.14990234375,16337.25,3036.199951171875,369.1000061035156,179.74444580078125,614.8499755859375,501.0,304.25,702.8499755859375
2020-02-25,201.8000030517578,2233.60009765625,16380.5,3033.550048828125,369.0,180.10000610351562,615.75,500.25,305.95001220703125,703.2999877929688
2020-02-26,198.60000610351562,2236.199951171875,16240.150390625,3041.35009765625,365.6499938964844,186.25555419921875,601.25,501.95001220703125,306.1499938964844,687.9500122070312
2020-02-27,197.5500030517578,2254.949951171875,16263.75,3026.050048828125,363.29998779296875,181.6666717529297,594.7000122070312,506.3500061035156,306.3999938964844,686.4000244140625
2020-02-28,197.5500030517578,2174.75,15778.849609375,2970.199951171875,346.1499938964844,180.6888885498047,560.5,496.1000061035156,298.75,686.3499755859375
2020-03-02,195.3000030517578,2159.449951171875,16109.9501953125,2949.10009765625,338.79998779296875,179.7888946533203,587.1500244140625,499.25,291.25,657.4500122070312
2020-03-03,193.85000610351562,2166.64990234375,16359.400390625,3026.5,355.29998779296875,182.64443969726562,618.7000122070312,506.6000061035156,296.1000061035156,667.4500122070312
2020-03-04,187.5,2175.85009765625,16541.5,3063.050048828125,349.20001220703125,174.1777801513672,631.75,514.4000244140625,295.04998779296875,664.7000122070312
2020-03-05,188.0500030517578,2218.0,16576.30078125,3127.14990234375,348.5,169.7111053466797,650.6500244140625,517.9500122070312,293.25,662.1500244140625
2020-03-06,181.75,2188.89990234375,16429.30078125,3081.39990234375,344.5,174.43333435058594,638.9000244140625,500.54998779296875,282.54998779296875,645.0999755859375
2020-03-09,177.1999969482422,2121.5,16031.349609375,2996.5,330.1000061035156,165.22222900390625,613.7999877929688,483.1499938964844,266.04998779296875,619.8499755859375
2020-03-11,175.64999389648438,2155.0,16048.5498046875,3048.300048828125,327.8500061035156,173.93333435058594,607.4000244140625,488.0,269.75,608.2000122070312
2020-03-12,155.8000030517578,2055.949951171875,15565.5498046875,2810.64990234375,303.45001220703125,167.93333435058594,560.2000122070312,455.25,259.8500061035156,543.3499755859375
2020-03-13,162.25,2033.199951171875,14991.7998046875,2763.60009765625,324.25,172.3000030517578,548.25,450.6000061035156,260.6499938964844,564.9000244140625
2020-03-16,147.25,1941.9000244140625,14397.2001953125,2709.0,300.29998779296875,156.53334045410156,509.04998779296875,431.5,252.5,524.75
2020-03-17,149.14999389648438,2004.050048828125,14541.0,2686.0,283.8500061035156,157.56666564941406,523.75,430.3999938964844,249.14999389648438,525.2000122070312
2020-03-18,150.6999969482422,1923.800048828125,13536.7998046875,2501.949951171875,267.45001220703125,146.8444366455078,521.5999755859375,414.54998779296875,248.85000610351562,505.1000061035156
2020-03-19,161.85000610351562,1838.300048828125,13120.2998046875,2318.14990234375,250.75,145.22222900390625,483.04998779296875,418.8500061035156,248.3000030517578,499.45001220703125
2020-03-20,175.5,2051.699951171875,14145.5,2467.800048828125,264.20001220703125,133.94444274902344,499.1000061035156,444.3500061035156,255.89999389648438,517.1500244140625
2020-03-23,154.3000030517578,1869.699951171875,12944.650390625,2137.85009765625,226.5,130.2888946533203,434.04998779296875,396.04998779296875,240.1999969482422,448.1000061035156
2020-03-24,149.6999969482422,2027.8499755859375,13478.349609375,2364.699951171875,249.0500030517578,124.97777557373047,444.45001220703125,401.20001220703125,249.3000030517578,451.70001220703125
2020-03-25,147.35000610351562,2088.14990234375,14444.099609375,2451.39990234375,277.1499938964844,124.19999694824219,470.5,405.20001220703125,248.14999389648438,465.54998779296875
2020-03-26,156.39999389648438,2194.89990234375,14919.650390625,2588.449951171875,279.04998779296875,132.65554809570312,500.54998779296875,425.95001220703125,266.8500061035156,490.6499938964844
2020-03-27,163.1999969482422,2140.550048828125,15108.599609375,2529.25,284.75,126.0111083984375,499.45001220703125,423.0,253.14999389648438,470.3999938964844
2020-03-30,159.1999969482422,2184.35009765625,15658.650390625,2473.75,281.3999938964844,117.82221984863281,493.1000061035156,427.54998779296875,258.70001220703125,467.29998779296875
2020-03-31,171.6999969482422,2298.5,16300.599609375,2688.949951171875,294.8500061035156,117.65555572509766,520.8499755859375,450.04998779296875,274.8500061035156,484.6000061035156
2020-04-01,166.39999389648438,2179.64990234375,15654.5498046875,2564.85009765625,280.0,119.43333435058594,548.75,434.8500061035156,265.5,462.8500061035156
2020-04-03,177.89999389648438,2154.10009765625,15104.650390625,2563.25,267.1499938964844,119.44444274902344,531.4500122070312,427.79998779296875,261.1499938964844,465.79998779296875
2020-04-07,181.5500030517578,2444.89990234375,17038.650390625,2834.5,284.54998779296875,118.19999694824219,558.8499755859375,477.54998779296875,283.8500061035156,510.5
2020-04-08,178.64999389648438,2460.85009765625,16871.25,2775.550048828125,294.3999938964844,120.65555572509766,600.0,488.29998779296875,289.45001220703125,521.5999755859375
2020-04-09,185.25,2372.25,16839.69921875,2801.699951171875,309.04998779296875,128.44444274902344,595.0999755859375,485.3500061035156,296.6000061035156,550.9000244140625
2020-04-13,181.60000610351562,2346.449951171875,16599.94921875,2706.14990234375,305.04998779296875,123.4000015258789,556.9500122070312,479.79998779296875,291.04998779296875,571.5
2020-04-15,189.35000610351562,2487.550048828125,17325.900390625,2837.35009765625,315.6499938964844,126.07777404785156,571.6500244140625,502.8500061035156,303.1499938964844,562.25
2020-04-16,186.35000610351562,2436.10009765625,17895.25,2836.800048828125,324.04998779296875,128.3000030517578,564.4000244140625,503.5,306.8500061035156,543.9000244140625
2020-04-17,188.10000610351562,2385.0,17324.30078125,2832.14990234375,324.5,134.46665954589844,552.75,490.1000061035156,300.1499938964844,530.0499877929688
2020-04-20,180.6999969482422,2336.550048828125,16976.400390625,2833.0,324.70001220703125,144.56666564941406,537.6500244140625,492.8500061035156,300.3500061035156,527.2000122070312
2020-04-21,179.60000610351562,2317.39990234375,17015.349609375,2863.25,312.3999938964844,134.92222595214844,529.7999877929688,498.20001220703125,296.04998779296875,523.7999877929688
2020-04-22,182.25,2386.14990234375,17642.05078125,2952.64990234375,330.1499938964844,144.74444580078125,531.1500244140625,502.70001220703125,308.8500061035156,540.75
2020-04-23,180.5500030517578,2317.5,17436.05078125,2947.39990234375,329.95001220703125,138.42222595214844,539.4500122070312,499.0,301.70001220703125,529.5499877929688
2020-04-24,180.0500030517578,2283.10009765625,17406.05078125,3062.14990234375,326.1000061035156,144.6777801513672,534.4000244140625,499.04998779296875,306.1000061035156,519.5
2020-04-27,179.85000610351562,2320.449951171875,17950.80078125,3242.050048828125,349.3500061035156,143.5,536.9500122070312,491.75,297.1499938964844,522.0499877929688
2020-04-28,179.4499969482422,2289.949951171875,17569.650390625,3193.949951171875,342.8999938964844,147.15554809570312,533.7999877929688,487.54998779296875,290.1000061035156,522.9000244140625
2020-04-29,182.14999389648438,2231.75,17489.69921875,3156.800048828125,354.0,146.35556030273438,536.4500122070312,478.25,289.6499938964844,532.2999877929688
2020-04-30,182.0500030517578,2195.0,17924.650390625,3165.75,351.6000061035156,148.7888946533203,543.2000122070312,489.29998779296875,287.0,536.6500244140625
2020-05-04,174.0500030517578,2082.64990234375,17456.44921875,3092.949951171875,334.95001220703125,137.04444885253906,526.2999877929688,468.75,284.3500061035156,541.8499755859375
2020-05-05,173.89999389648438,2041.5,17421.5,2978.75,329.5,137.85556030273438,514.2999877929688,452.5,296.70001220703125,494.8999938964844
2020-05-06,163.89999389648438,2010.199951171875,17309.30078125,2987.699951171875,335.54998779296875,136.88888549804688,507.20001220703125,455.70001220703125,303.1000061035156,493.8500061035156
2020-05-07,161.0,1992.050048828125,17142.44921875,2915.35009765625,341.29998779296875,133.3333282470703,486.29998779296875,441.8999938964844,298.95001220703125,504.75
2020-05-08,158.25,2089.449951171875,17802.94921875,2994.64990234375,348.75,137.86666870117188,499.54998779296875,446.79998779296875,300.25,501.3500061035156
2020-05-11,158.4499969482422,2048.0,17562.099609375,3053.949951171875,355.0,137.15554809570312,516.7999877929688,446.54998779296875,303.1000061035156,493.20001220703125
2020-05-12,165.0500030517578,2011.550048828125,17461.94921875,3107.300048828125,358.70001220703125,138.60000610351562,517.8499755859375,443.1499938964844,299.25,505.5
2020-05-13,165.39999389648438,1995.75,16512.349609375,3079.550048828125,356.3500061035156,146.6666717529297,534.4500122070312,444.04998779296875,307.0,510.20001220703125
2020-05-14,163.8000030517578,2006.050048828125,16242.5,3118.699951171875,362.79998779296875,142.9888916015625,564.4500122070312,458.6000061035156,318.25,539.7999877929688
2020-05-15,164.64999389648438,2032.0999755859375,16443.80078125,3125.64990234375,352.20001220703125,140.64443969726562,543.5,443.8999938964844,316.5,540.8499755859375
2020-05-18,164.75,2005.25,16240.349609375,3109.550048828125,347.1000061035156,139.26666259765625,537.5499877929688,436.1000061035156,306.20001220703125,542.5999755859375
2020-05-19,170.75,1975.550048828125,16150.2998046875,3104.0,358.04998779296875,136.88888549804688,554.0,437.1000061035156,312.79998779296875,555.0999755859375
2020-05-20,175.75,1990.8499755859375,16303.400390625,3127.85009765625,360.75,133.96665954589844,564.6500244140625,439.6499938964844,316.8999938964844,575.1500244140625
2020-05-21,188.9499969482422,1970.9000244140625,16295.4501953125,3110.949951171875,360.29998779296875,128.89999389648438,575.5999755859375,440.1499938964844,316.75,609.9500122070312
2020-05-22,186.35000610351562,1987.9000244140625,16215.150390625,3167.10009765625,362.45001220703125,129.4888916015625,569.2000122070312,431.70001220703125,316.75,589.25
2020-05-26,191.6999969482422,1977.800048828125,16655.150390625,3163.85009765625,371.95001220703125,131.93333435058594,574.9500122070312,433.1000061035156,321.70001220703125,583.0
