,INFY.NS,TCS.NS,WIPRO.NS,TECHM.NS,HCLTECH.NS,LTIM.NS,PERSISTENT.NS,COFORGE.NS,MPHASIS.NS,LT.NS
2019-10-29,650.6500244140625,2194.85009765625,255.1999969482422,754.75,569.875,1697.949951171875,604.0999755859375,1517.3499755859375,948.7999877929688,1461.0999755859375
2019-10-30,660.5999755859375,2252.800048828125,254.75,754.4000244140625,573.375,1696.5,602.0499877929688,1578.1500244140625,939.75,1474.25
2019-10-31,685.5999755859375,2269.64990234375,259.29998779296875,739.0,581.375,1721.8499755859375,619.5999755859375,1548.699951171875,950.25,1473.050048828125
2019-11-01,687.9000244140625,2200.89990234375,258.6000061035156,760.4500122070312,576.0,1684.5,614.2000122070312,1558.75,951.8499755859375,1449.4000244140625
2019-11-04,709.0,2193.949951171875,256.6000061035156,769.5,577.9500122070312,1659.300048828125,598.0999755859375,1586.75,938.9500122070312,1452.199951171875
2019-11-05,696.0999755859375,2201.85009765625,258.5,773.25,579.3499755859375,1667.3499755859375,598.9000244140625,1559.3499755859375,914.5999755859375,1439.800048828125
2019-11-06,712.2999877929688,2188.5,256.8500061035156,771.9000244140625,574.1749877929688,1645.1500244140625,602.0,1566.4000244140625,915.1500244140625,1453.050048828125
2019-11-07,720.0999755859375,2185.35009765625,259.6499938964844,769.7000122070312,574.2249755859375,1668.0,612.0999755859375,1574.0,904.7000122070312,1435.050048828125
2019-11-08,708.1500244140625,2129.949951171875,256.3999938964844,771.3499755859375,575.0499877929688,1652.5999755859375,615.0499877929688,1540.4000244140625,879.5499877929688,1423.0
2019-11-11,704.4000244140625,2100.949951171875,256.45001220703125,770.4000244140625,572.9749755859375,1629.4000244140625,616.8499755859375,1572.6500244140625,890.8499755859375,1417.0
2019-11-13,691.3499755859375,2178.60009765625,253.10000610351562,757.0499877929688,569.2999877929688,1650.050048828125,624.6500244140625,1483.199951171875,891.3499755859375,1393.0
2019-11-14,705.2999877929688,2196.800048828125,252.75,758.3499755859375,573.9000244140625,1630.4000244140625,665.3499755859375,1504.699951171875,893.3499755859375,1380.449951171875
2019-11-15,703.9000244140625,2174.449951171875,252.5500030517578,751.9500122070312,571.1500244140625,1690.800048828125,652.6500244140625,1491.0999755859375,907.0999755859375,1377.6500244140625
2019-11-18,705.2000122070312,2152.60009765625,249.4499969482422,751.7999877929688,570.5499877929688,1706.0999755859375,647.75,1519.0999755859375,922.0499877929688,1364.5
2019-11-19,712.8499755859375,2108.800048828125,250.39999389648438,763.1500244140625,567.3250122070312,1693.3499755859375,660.0999755859375,1529.0,914.25,1365.75
2019-11-20,713.0,2108.550048828125,248.89999389648438,771.4000244140625,566.4000244140625,1728.4000244140625,665.2999877929688,1508.800048828125,910.5999755859375,1380.800048828125
2019-11-21,713.25,2118.10009765625,247.5500030517578,765.1500244140625,568.2999877929688,1691.800048828125,687.4000244140625,1498.699951171875,890.1500244140625,1392.699951171875
2019-11-22,693.2000122070312,2071.699951171875,243.10000610351562,754.2000122070312,557.375,1687.300048828125,672.4500122070312,1484.1500244140625,857.7999877929688,1378.6500244140625
2019-11-25,698.0999755859375,2081.5,243.0,763.5499877929688,562.375,1670.8499755859375,672.5999755859375,1500.050048828125,878.5999755859375,1380.8499755859375
2019-11-26,690.5999755859375,2046.6500244140625,237.5500030517578,763.5999755859375,554.0250244140625,1679.0999755859375,675.2000122070312,1484.9000244140625,840.3499755859375,1363.0
2019-11-27,695.75,2054.300048828125,240.0500030517578,767.5499877929688,564.125,1660.3499755859375,676.2000122070312,1493.9000244140625,833.7999877929688,1335.5
2019-11-28,701.8499755859375,2077.35009765625,239.8000030517578,766.25,566.3250122070312,1664.1500244140625,679.4000244140625,1504.9000244140625,855.1500244140625,1349.9000244140625
2019-11-29,696.3499755859375,2053.25,237.6999969482422,761.4500122070312,563.8250122070312,1689.6500244140625,684.3499755859375,1490.949951171875,878.3499755859375,1330.550048828125
2019-12-02,692.7000122070312,2021.050048828125,238.60000610351562,748.4500122070312,562.6500244140625,1636.6500244140625,681.2000122070312,1462.0999755859375,871.0,1333.3499755859375
2019-12-03,698.3499755859375,2051.0,236.8000030517578,746.25,562.2750244140625,1617.3499755859375,675.7999877929688,1446.4000244140625,847.9000244140625,1313.199951171875
2019-12-04,708.8499755859375,2078.5,242.1999969482422,758.7999877929688,562.75,1672.050048828125,685.7999877929688,1467.449951171875,869.25,1285.0999755859375
2019-12-05,714.8499755859375,2121.300048828125,243.6999969482422,764.9000244140625,560.9000244140625,1643.550048828125,688.4500122070312,1485.199951171875,854.2999877929688,1302.199951171875
2019-12-06,715.0999755859375,2123.60009765625,241.0,757.5,560.2999877929688,1655.949951171875,690.4000244140625,1464.1500244140625,843.4500122070312,1290.800048828125
2019-12-09,717.25,2060.449951171875,240.39999389648438,750.3499755859375,552.0499877929688,1645.1500244140625,681.6500244140625,1475.949951171875,877.0,1276.0
2019-12-10,714.5499877929688,2012.8499755859375,238.14999389648438,744.9500122070312,544.4500122070312,1649.5,674.8499755859375,1437.75,871.4500122070312,1279.0
2019-12-11,721.0499877929688,2041.9000244140625,240.0500030517578,757.9500122070312,543.7999877929688,1634.5,676.5,1486.550048828125,856.2999877929688,1264.300048828125
2019-12-12,702.0999755859375,2020.9000244140625,239.4499969482422,756.4500122070312,536.3499755859375,1630.75,671.5,1484.25,865.4500122070312,1279.699951171875
2019-12-13,711.2999877929688,2071.25,243.85000610351562,761.8499755859375,543.1500244140625,1640.1500244140625,672.75,1490.5999755859375,865.5999755859375,1305.300048828125
2019-12-16,714.0,2126.75,243.14999389648438,773.2999877929688,552.2000122070312,1639.800048828125,673.0999755859375,1473.4000244140625,861.5999755859375,1303.0
2019-12-17,729.7000122070312,2164.949951171875,244.75,777.3499755859375,557.75,1649.0,673.1500244140625,1604.949951171875,870.0999755859375,1317.949951171875
2019-12-18,732.4500122070312,2167.75,248.3000030517578,786.6500244140625,564.7000122070312,1649.0999755859375,674.9000244140625,1602.5999755859375,864.9500122070312,1319.3499755859375
2019-12-19,730.8499755859375,2229.050048828125,249.1999969482422,782.75,569.5,1673.6500244140625,686.8499755859375,1580.3499755859375,864.8499755859375,1311.75
2019-12-20,731.5499877929688,2222.89990234375,251.8000030517578,783.3499755859375,569.9000244140625,1713.25,684.1500244140625,1582.800048828125,870.0999755859375,1311.550048828125
2019-12-23,736.0,2231.699951171875,253.85000610351562,775.9500122070312,570.9500122070312,1756.1500244140625,670.7999877929688,1578.550048828125,880.0499877929688,1311.25
2019-12-24,733.4000244140625,2215.60009765625,252.25,772.0499877929688,560.5499877929688,1770.1500244140625,669.6500244140625,1597.8499755859375,871.2999877929688,1301.0
2019-12-26,728.9500122070312,2201.949951171875,250.3000030517578,770.4000244140625,560.5,1770.1500244140625,669.5499877929688,1609.199951171875,888.4500122070312,1279.300048828125
2019-12-27,736.9500122070312,2198.5,247.5500030517578,780.2000122070312,567.5499877929688,1760.0,678.1500244140625,1583.050048828125,893.0999755859375,1299.5999755859375
2019-12-30,732.9000244140625,2183.199951171875,248.9499969482422,782.7000122070312,569.2999877929688,1775.9000244140625,671.9500122070312,1586.4000244140625,908.1500244140625,1302.300048828125
2019-12-31,731.1500244140625,2161.699951171875,245.8000030517578,762.2999877929688,568.0999755859375,1750.5,674.1500244140625,1589.8499755859375,922.25,1298.199951171875
2020-01-01,736.8499755859375,2167.60009765625,247.6999969482422,762.0999755859375,571.9500122070312,1782.0999755859375,706.4000244140625,1578.199951171875,923.7999877929688,1309.949951171875
2020-01-02,734.7000122070312,2157.64990234375,248.3000030517578,766.0499877929688,573.5499877929688,1821.550048828125,713.4000244140625,1579.5,894.0499877929688,1345.300048828125
2020-01-03,746.0,2200.64990234375,251.10000610351562,775.0999755859375,585.0499877929688,1812.550048828125,694.5999755859375,1630.949951171875,883.7000122070312,1335.050048828125
2020-01-06,738.8499755859375,2200.449951171875,252.14999389648438,770.4000244140625,582.0,1819.449951171875,683.1500244140625,1647.75,875.2000122070312,1316.75
2020-01-07,727.9000244140625,2205.85009765625,255.1999969482422,777.0999755859375,584.25,1833.0999755859375,683.2000122070312,1655.75,885.7999877929688,1320.5
2020-01-08,718.2000122070312,2255.25,254.8000030517578,769.7999877929688,585.75,1809.300048828125,683.7000122070312,1726.550048828125,883.9500122070312,1291.550048828125
2020-01-09,727.5499877929688,2214.35009765625,253.64999389648438,773.6500244140625,580.2999877929688,1816.5999755859375,685.5999755859375,1753.6500244140625,883.2999877929688,1316.1500244140625
2020-01-10,738.1500244140625,2213.550048828125,251.75,776.25,580.3499755859375,1820.4000244140625,688.3499755859375,1725.5,876.5,1324.5999755859375
2020-01-13,773.5499877929688,2190.35009765625,254.8000030517578,785.8499755859375,586.5,1826.949951171875,682.9000244140625,1774.75,882.5,1334.699951171875
2020-01-14,775.6500244140625,2206.89990234375,257.20001220703125,796.25,594.2999877929688,1877.949951171875,684.0499877929688,1807.0,900.3499755859375,1326.0999755859375
2020-01-15,767.5499877929688,2226.89990234375,248.25,795.1500244140625,595.75,1933.5999755859375,708.4000244140625,1804.550048828125,901.4000244140625,1323.5999755859375
2020-01-16,767.0,2238.800048828125,250.4499969482422,782.8499755859375,593.25,1901.5999755859375,700.0499877929688,1782.949951171875,889.1500244140625,1319.300048828125
2020-01-17,767.8499755859375,2219.10009765625,251.10000610351562,778.4500122070312,598.7999877929688,1902.3499755859375,703.3499755859375,1799.0999755859375,898.0999755859375,1304.199951171875
2020-01-20,768.4500122070312,2170.35009765625,248.0,778.2000122070312,589.25,1895.9000244140625,702.25,1781.199951171875,885.9000244140625,1309.5999755859375
2020-01-21,762.5,2171.050048828125,247.10000610351562,778.9000244140625,584.0499877929688,1908.75,714.0999755859375,1801.6500244140625,880.0,1302.3499755859375
2020-01-22,770.2000122070312,2206.89990234375,245.85000610351562,778.75,590.6500244140625,1924.1500244140625,726.1500244140625,1872.6500244140625,888.9000244140625,1294.199951171875
2020-01-23,784.3499755859375,2190.949951171875,248.6999969482422,768.9500122070312,598.9500122070312,1935.3499755859375,738.75,1979.050048828125,911.0999755859375,1332.300048828125
2020-01-24,782.75,2183.39990234375,247.60000610351562,787.2999877929688,607.7000122070312,1960.800048828125,729.75,1932.050048828125,908.4500122070312,1359.199951171875
2020-01-27,778.0999755859375,2169.25,245.35000610351562,791.5,604.3499755859375,1948.050048828125,721.6500244140625,1948.8499755859375,891.0999755859375,1348.5999755859375
2020-01-28,778.0,2183.75,244.0500030517578,794.25,601.4500122070312,1948.0999755859375,722.5,2009.0999755859375,925.5,1346.6500244140625
2020-01-29,789.7000122070312,2154.60009765625,246.75,804.1500244140625,608.8499755859375,1958.4000244140625,700.9000244140625,1941.050048828125,936.5999755859375,1365.699951171875
2020-01-30,780.7000122070312,2137.85009765625,240.6999969482422,791.3499755859375,607.8499755859375,1949.800048828125,689.1500244140625,1849.0,918.9500122070312,1370.199951171875
2020-01-31,775.9500122070312,2079.050048828125,236.8000030517578,796.5999755859375,591.4000244140625,1940.25,700.9500122070312,1942.449951171875,929.8499755859375,1369.300048828125
2020-02-03,767.4000244140625,2102.5,237.39999389648438,793.1500244140625,579.0999755859375,1956.25,708.5999755859375,1885.4000244140625,893.8499755859375,1286.6500244140625
2020-02-04,787.8499755859375,2107.75,240.25,811.0999755859375,586.5,1940.6500244140625,716.9500122070312,1922.5999755859375,913.3499755859375,1291.75
2020-02-05,784.5499877929688,2146.550048828125,242.25,814.0499877929688,595.5999755859375,1924.699951171875,714.2000122070312,1935.449951171875,920.9500122070312,1310.050048828125
2020-02-06,771.3499755859375,2128.35009765625,243.64999389648438,817.7000122070312,599.7000122070312,1913.8499755859375,705.5,1899.5,942.9500122070312,1317.5999755859375
2020-02-07,777.2999877929688,2136.550048828125,243.9499969482422,824.4500122070312,607.7000122070312,1944.6500244140625,709.7000122070312,1885.75,937.4000244140625,1299.0
2020-02-10,773.2000122070312,2161.949951171875,240.89999389648438,813.6500244140625,604.9000244140625,1950.199951171875,701.0999755859375,1857.949951171875,930.0499877929688,1285.300048828125
2020-02-11,773.5499877929688,2153.39990234375,241.25,819.9500122070312,610.6500244140625,1996.449951171875,699.9000244140625,1830.4000244140625,913.2999877929688,1286.9000244140625
2020-02-12,781.0499877929688,2170.75,244.4499969482422,821.5,614.0999755859375,2018.800048828125,700.0999755859375,1833.6500244140625,889.9500122070312,1297.300048828125
2020-02-13,792.25,2191.949951171875,243.75,828.0,612.4500122070312,2020.300048828125,701.1500244140625,1820.199951171875,891.7000122070312,1292.25
2020-02-14,786.4500122070312,2184.199951171875,242.89999389648438,834.1500244140625,621.6500244140625,2032.5,701.25,1835.6500244140625,906.75,1295.1500244140625
2020-02-17,789.4500122070312,2203.25,243.8000030517578,833.25,613.4500122070312,1990.800048828125,701.0999755859375,1824.199951171875,916.9500122070312,1280.199951171875
2020-02-18,797.6500244140625,2215.75,244.0500030517578,838.7999877929688,607.0499877929688,1962.5999755859375,706.5999755859375,1848.550048828125,895.1500244140625,1286.3499755859375
2020-02-19,800.4500122070312,2196.35009765625,247.60000610351562,840.9000244140625,605.75,1965.9000244140625,718.5999755859375,1882.5999755859375,894.9000244140625,1281.4000244140625
2020-02-20,797.0,2156.800048828125,245.6999969482422,829.5999755859375,608.0499877929688,2005.949951171875,717.1500244140625,1854.4000244140625,900.6500244140625,1280.5999755859375
2020-02-24,795.8499755859375,2115.35009765625,244.1999969482422,820.0999755859375,595.1500244140625,1999.25,721.4500122070312,1838.800048828125,886.1500244140625,1259.699951171875
2020-02-25,798.4000244140625,2156.14990234375,244.10000610351562,822.0999755859375,582.4500122070312,1997.550048828125,713.5,1889.4000244140625,884.3499755859375,1242.050048828125
2020-02-26,782.75,2123.60009765625,239.89999389648438,811.4500122070312,583.5999755859375,1998.4000244140625,717.5999755859375,1889.8499755859375,851.9000244140625,1211.1500244140625
2020-02-27,777.8499755859375,2105.5,231.60000610351562,809.1500244140625,573.0499877929688,1986.199951171875,713.0999755859375,1885.800048828125,896.7000122070312,1210.3499755859375
2020-02-28,731.7000122070312,2000.1500244140625,221.4499969482422,744.4000244140625,534.3499755859375,1910.1500244140625,696.4000244140625,1689.75,871.5499877929688,1187.550048828125
2020-03-02,741.0499877929688,2001.300048828125,220.8000030517578,744.5499877929688,549.7000122070312,1906.75,698.75,1790.6500244140625,876.5499877929688,1160.9000244140625
2020-03-03,747.0,2036.199951171875,223.6999969482422,752.2999877929688,565.0499877929688,1961.0999755859375,708.0,1901.699951171875,873.4500122070312,1181.300048828125
2020-03-04,758.75,2083.199951171875,228.85000610351562,771.2999877929688,563.0999755859375,1897.6500244140625,704.7000122070312,1830.6500244140625,840.0,1176.6500244140625
2020-03-05,754.5999755859375,2125.050048828125,229.6999969482422,756.0999755859375,576.4000244140625,1892.199951171875,706.3499755859375,1827.6500244140625,831.7000122070312,1182.449951171875
2020-03-06,738.9500122070312,2116.449951171875,223.5500030517578,740.4000244140625,566.2000122070312,1897.5,698.5999755859375,1788.050048828125,821.4000244140625,1158.9000244140625
2020-03-09,704.4500122070312,1972.3499755859375,214.39999389648438,704.7999877929688,540.4500122070312,1870.8499755859375,687.1500244140625,1660.9000244140625,793.0999755859375,1101.949951171875
2020-03-11,686.0,1953.699951171875,213.10000610351562,708.5499877929688,536.7999877929688,1772.4000244140625,686.3499755859375,1625.9000244140625,778.4500122070312,1116.949951171875
2020-03-12,631.2000122070312,1769.8499755859375,199.10000610351562,649.8499755859375,493.3500061035156,1610.4000244140625,647.5999755859375,1439.6500244140625,735.0,1016.5499877929688
2020-03-13,642.3499755859375,1806.300048828125,197.39999389648438,655.9500122070312,492.8999938964844,1620.3499755859375,653.4500122070312,1378.699951171875,749.7999877929688,1051.449951171875
2020-03-16,583.1500244140625,1696.4000244140625,179.75,603.4000244140625,450.70001220703125,1527.300048828125,602.7000122070312,1239.550048828125,691.8499755859375,968.7000122070312
2020-03-17,554.9500122070312,1658.0,173.10000610351562,595.4500122070312,450.6499938964844,1490.6500244140625,595.0,1181.9000244140625,700.8499755859375,956.75
2020-03-18,534.2999877929688,1654.4000244140625,169.9499969482422,579.6500244140625,434.25,1376.449951171875,571.75,1119.25,687.5499877929688,904.5499877929688
2020-03-19,545.5499877929688,1636.3499755859375,162.35000610351562,530.0,413.45001220703125,1362.0,527.3499755859375,1035.8499755859375,662.1500244140625,843.0999755859375
2020-03-20,585.2000122070312,1797.449951171875,179.1999969482422,576.3499755859375,444.8999938964844,1511.449951171875,510.8500061035156,1143.1500244140625,699.1500244140625,864.7000122070312
2020-03-23,526.4500122070312,1669.699951171875,170.14999389648438,487.20001220703125,417.1499938964844,1293.0999755859375,469.29998779296875,864.2000122070312,642.0999755859375,724.0499877929688
2020-03-24,589.7999877929688,1703.1500244140625,176.35000610351562,503.5,442.04998779296875,1386.5999755859375,502.25,1018.9500122070312,680.9500122070312,707.9000244140625
2020-03-25,606.2000122070312,1750.300048828125,174.64999389648438,526.7000122070312,457.6000061035156,1421.800048828125,515.4500122070312,1242.949951171875,727.2999877929688,765.75
2020-03-26,643.0,1790.949951171875,182.60000610351562,515.2000122070312,447.70001220703125,1428.25,547.5,1169.199951171875,689.7000122070312,838.0
2020-03-27,652.7000122070312,1824.5,183.5,504.1000061035156,430.6499938964844,1393.8499755859375,540.2999877929688,1201.25,686.2999877929688,837.0499877929688
2020-03-30,626.7000122070312,1778.5,184.14999389648438,526.7999877929688,419.0,1343.949951171875,549.3499755859375,1131.1500244140625,641.4000244140625,798.6500244140625
2020-03-31,641.5,1826.0999755859375,196.6999969482422,565.5,436.3999938964844,1428.8499755859375,550.9500122070312,1147.75,664.4500122070312,808.5
2020-04-01,602.7999877929688,1708.75,189.5,511.20001220703125,413.54998779296875,1392.25,542.5999755859375,1164.0999755859375,675.6500244140625,774.3499755859375
2020-04-03,585.7000122070312,1654.199951171875,180.0,520.9000244140625,405.79998779296875,1354.1500244140625,514.0999755859375,1037.550048828125,671.5999755859375,774.6500244140625
2020-04-07,639.0,1775.199951171875,191.89999389648438,549.8499755859375,451.1499938964844,1367.1500244140625,508.95001220703125,1102.550048828125,670.3499755859375,801.6500244140625
2020-04-08,631.5999755859375,1705.449951171875,192.89999389648438,558.9000244140625,463.1000061035156,1355.5,511.1000061035156,1101.0,673.4000244140625,807.0999755859375
2020-04-09,636.25,1766.1500244140625,196.6999969482422,545.25,469.04998779296875,1398.6500244140625,513.8499755859375,1110.8499755859375,675.5999755859375,812.7999877929688
2020-04-13,637.4000244140625,1759.25,189.1999969482422,526.8499755859375,458.25,1399.25,510.1000061035156,1075.3499755859375,670.5499877929688,865.4500122070312
2020-04-15,639.0499877929688,1735.1500244140625,186.5500030517578,538.6500244140625,478.75,1470.5,505.04998779296875,1092.300048828125,670.7999877929688,880.1500244140625
2020-04-16,623.8499755859375,1716.050048828125,187.85000610351562,517.6500244140625,459.75,1467.8499755859375,495.5,1079.0999755859375,686.6500244140625,911.6500244140625
2020-04-17,628.75,1806.199951171875,187.0,509.8500061035156,455.25,1444.699951171875,491.95001220703125,1112.199951171875,726.7999877929688,932.9000244140625
2020-04-20,653.2999877929688,1818.6500244140625,181.10000610351562,524.8499755859375,470.0,1492.0999755859375,487.95001220703125,1088.3499755859375,749.9000244140625,915.5999755859375
2020-04-21,633.2000122070312,1737.6500244140625,178.0500030517578,512.9500122070312,455.70001220703125,1449.9000244140625,473.8999938964844,1040.8499755859375,677.7999877929688,870.3499755859375
2020-04-22,641.8499755859375,1769.5,178.5500030517578,518.2999877929688,462.3999938964844,1418.449951171875,484.79998779296875,1080.75,673.9500122070312,852.5999755859375
2020-04-23,679.2999877929688,1878.25,180.89999389648438,523.7000122070312,477.70001220703125,1459.1500244140625,480.6499938964844,1178.6500244140625,695.7999877929688,840.5999755859375
2020-04-24,658.0,1818.550048828125,177.75,503.45001220703125,468.1000061035156,1433.800048828125,468.29998779296875,1116.0999755859375,673.6500244140625,851.2000122070312
2020-04-27,664.5999755859375,1836.5999755859375,182.0500030517578,511.70001220703125,483.1000061035156,1450.6500244140625,468.95001220703125,1121.5,698.2000122070312,855.25
2020-04-28,660.7000122070312,1859.050048828125,179.6999969482422,520.4000244140625,471.1000061035156,1465.8499755859375,473.54998779296875,1178.9000244140625,712.5499877929688,857.1500244140625
2020-04-29,676.5499877929688,1905.6500244140625,180.64999389648438,528.7000122070312,491.75,1465.050048828125,473.5,1181.8499755859375,706.2999877929688,875.3499755859375
2020-04-30,715.5,2014.449951171875,190.9499969482422,546.25,543.5499877929688,1592.949951171875,474.5,1203.449951171875,728.6500244140625,897.5499877929688
2020-05-04,673.7000122070312,1930.449951171875,190.0500030517578,502.45001220703125,514.25,1545.3499755859375,463.75,1181.5,700.7999877929688,850.6500244140625
2020-05-05,673.7000122070312,1932.75,184.1999969482422,499.95001220703125,520.4000244140625,1535.4000244140625,467.54998779296875,1189.75,714.5499877929688,836.9000244140625
2020-05-06,665.9000244140625,1903.5999755859375,187.0500030517578,506.8500061035156,519.0999755859375,1536.0999755859375,504.6000061035156,1418.800048828125,742.0,837.2999877929688
2020-05-07,664.9500122070312,1891.6500244140625,184.10000610351562,516.3499755859375,511.75,1593.25,529.6500244140625,1373.8499755859375,755.0499877929688,822.8499755859375
2020-05-08,674.2000122070312,1893.4000244140625,184.0,536.2000122070312,518.4000244140625,1584.6500244140625,526.6500244140625,1402.550048828125,739.9000244140625,815.9500122070312
2020-05-11,682.9000244140625,1935.300048828125,184.6999969482422,530.2000122070312,527.5499877929688,1614.199951171875,528.5499877929688,1436.5999755859375,777.7000122070312,821.5999755859375
2020-05-12,687.6500244140625,1949.5,187.0500030517578,533.25,527.4000244140625,1648.3499755859375,521.9000244140625,1431.0,806.4000244140625,814.7999877929688
2020-05-13,694.1500244140625,1949.6500244140625,189.6999969482422,544.75,528.75,1656.449951171875,537.8499755859375,1419.25,803.0,862.9000244140625
2020-05-14,658.1500244140625,1902.3499755859375,186.0,515.7000122070312,517.4500122070312,1648.25,524.75,1345.4000244140625,803.4000244140625,871.6500244140625
2020-05-15,652.2999877929688,1892.9000244140625,183.8000030517578,510.54998779296875,511.25,1645.800048828125,521.0999755859375,1358.6500244140625,845.2999877929688,864.4000244140625
2020-05-18,663.9000244140625,1945.5999755859375,182.1999969482422,504.04998779296875,510.75,1645.6500244140625,515.5499877929688,1344.3499755859375,801.2999877929688,813.3499755859375
2020-05-19,668.5999755859375,1948.6500244140625,184.39999389648438,512.5999755859375,518.25,1670.1500244140625,518.6500244140625,1373.800048828125,820.0999755859375,796.3499755859375
2020-05-20,669.5499877929688,1953.5999755859375,184.9499969482422,519.2000122070312,526.75,1784.0,520.0499877929688,1415.1500244140625,823.9500122070312,835.0
2020-05-21,672.2000122070312,1991.199951171875,189.10000610351562,520.0499877929688,534.8499755859375,1784.9000244140625,521.8499755859375,1442.25,839.25,820.5
2020-05-22,692.3499755859375,2020.3499755859375,189.0,529.6500244140625,530.4000244140625,1786.6500244140625,524.75,1507.050048828125,839.4500122070312,815.7000122070312
2020-05-26,680.5499877929688,1943.0,188.8000030517578,520.4500122070312,524.0,1787.25,524.5499877929688,1485.5,865.0999755859375,825.5499877929688
2020-05-27,705.4500122070312,2005.300048828125,201.25,523.75,530.9500122070312,1794.199951171875,526.0999755859375,1493.8499755859375,846.5999755859375,850.8499755859375
2020-05-28,707.4000244140625,2004.300048828125,199.35000610351562,529.7000122070312,542.6500244140625,1793.4000244140625,535.5499877929688,1472.9000244140625,845.0499877929688,905.5
2020-05-29,691.0,1972.3499755859375,212.8000030517578,530.4500122070312,550.25,1798.8499755859375,525.5499877929688,1451.699951171875,860.9500122070312,932.25
2020-06-01,699.5499877929688,2045.25,215.0500030517578,543.5499877929688,559.75,1842.949951171875,551.4000244140625,1450.949951171875,856.6500244140625,928.1500244140625
2020-06-02,708.0999755859375,2047.1500244140625,215.85000610351562,547.5,560.2000122070312,1858.550048828125,560.0499877929688,1457.5999755859375,876.8499755859375,945.4500122070312
2020-06-03,701.5499877929688,2046.1500244140625,211.35000610351562,553.25,562.7999877929688,1848.3499755859375,560.25,1444.1500244140625,881.9500122070312,961.2999877929688
2020-06-04,707.75,2091.550048828125,216.25,582.0999755859375,578.9500122070312,1861.25,570.0499877929688,1445.300048828125,880.3499755859375,930.7000122070312
2020-06-05,703.5499877929688,2048.25,218.75,579.8499755859375,575.9500122070312,1857.25,572.0499877929688,1468.1500244140625,880.7999877929688,955.25
2020-06-08,720.8499755859375,2071.75,226.4499969482422,590.0,578.25,1870.0,581.4500122070312,1450.4000244140625,890.9000244140625,961.3499755859375
2020-06-09,717.5999755859375,2072.050048828125,218.35000610351562,586.2000122070312,572.8499755859375,1885.4000244140625,581.9000244140625,1414.300048828125,886.5999755859375,953.2999877929688
2020-06-10,715.8499755859375,2108.75,217.0,590.5,578.7000122070312,1887.5,588.2999877929688,1404.550048828125,895.3499755859375,946.5499877929688
2020-06-11,703.9500122070312,2067.64990234375,212.89999389648438,571.8499755859375,578.0499877929688,1870.4000244140625,590.0999755859375,1366.300048828125,866.3499755859375,930.4500122070312
2020-06-12,692.0499877929688,2039.5,207.89999389648438,554.7000122070312,570.75,1850.0,585.2000122070312,1343.1500244140625,858.7000122070312,926.4000244140625
2020-06-15,687.5499877929688,2029.9000244140625,213.8000030517578,548.7999877929688,578.9500122070312,1860.4000244140625,591.9500122070312,1332.949951171875,857.75,899.9000244140625
2020-06-16,701.2000122070312,2045.800048828125,212.39999389648438,533.2999877929688,580.9000244140625,1876.050048828125,579.5,1347.199951171875,841.1500244140625,895.0499877929688
2020-06-17,703.6500244140625,2047.800048828125,217.8000030517578,535.5499877929688,575.8499755859375,1882.4000244140625,593.4500122070312,1338.050048828125,841.5499877929688,884.7999877929688
2020-06-18,713.9000244140625,2038.0999755859375,218.14999389648438,535.9000244140625,578.9500122070312,1877.800048828125,584.7000122070312,1370.050048828125,858.25,896.6500244140625
2020-06-19,705.5499877929688,2044.5999755859375,222.0500030517578,538.8499755859375,569.5999755859375,1869.8499755859375,601.5999755859375,1330.75,840.1500244140625,898.2000122070312
2020-06-22,703.7000122070312,2027.949951171875,218.0500030517578,548.5,569.5999755859375,1877.5,616.0999755859375,1336.550048828125,850.1500244140625,907.4500122070312
2020-06-23,720.6500244140625,2035.300048828125,220.60000610351562,558.7999877929688,580.25,1885.300048828125,616.2000122070312,1369.300048828125,855.4000244140625,967.5999755859375
2020-06-24,714.1500244140625,2042.199951171875,218.1999969482422,560.9500122070312,559.5999755859375,1926.4000244140625,612.0999755859375,1387.9000244140625,863.1500244140625,955.5499877929688
2020-06-25,700.5,2016.0999755859375,218.1999969482422,554.1500244140625,550.0499877929688,1892.800048828125,609.5999755859375,1378.550048828125,872.4500122070312,943.0999755859375
2020-06-26,748.2000122070312,2118.85009765625,225.4499969482422,560.8499755859375,562.4000244140625,1928.699951171875,627.25,1461.699951171875,892.9500122070312,962.2000122070312
2020-06-29,731.75,2101.64990234375,219.6999969482422,541.5499877929688,553.7000122070312,1936.449951171875,631.9000244140625,1417.699951171875,906.4500122070312,936.5999755859375
2020-06-30,735.9500122070312,2082.14990234375,219.64999389648438,543.4000244140625,556.8499755859375,1957.9000244140625,635.0999755859375,1409.199951171875,878.75,943.6500244140625
2020-07-01,731.9000244140625,2092.050048828125,219.0500030517578,545.9000244140625,551.75,1937.4000244140625,638.25,1384.949951171875,882.0,924.2999877929688
2020-07-02,756.5999755859375,2157.14990234375,224.1999969482422,560.8499755859375,569.2000122070312,1962.75,642.4000244140625,1412.949951171875,870.0999755859375,941.2999877929688
2020-07-03,762.7000122070312,2199.64990234375,224.8000030517578,567.2000122070312,579.1500244140625,1978.25,641.3499755859375,1420.3499755859375,886.5999755859375,944.25
2020-07-06,764.0,2263.199951171875,222.64999389648438,581.5499877929688,578.7000122070312,2000.449951171875,651.3499755859375,1436.25,910.8499755859375,951.2000122070312
