,M&M.NS,MARUTI.NS,TATAMOTORS.NS,BAJAJ-AUTO.NS,EICHERMOT.NS,HEROMOTOCO.NS,TIINDIA.NS,TVSMOTOR.NS,ASHOKLEY.NS,BHARATFORG.NS
2020-01-03,532.75,7254.25,191.10000610351562,3072.050048828125,2118.925048828125,2432.35009765625,491.1499938964844,452.6000061035156,83.69999694824219,486.54998779296875
2020-01-06,524.5,7042.39990234375,185.64999389648438,3037.64990234375,2086.044921875,2368.14990234375,489.29998779296875,447.1000061035156,80.3499984741211,477.8999938964844
2020-01-07,526.6500244140625,7073.60009765625,184.6999969482422,3037.949951171875,2080.3798828125,2348.050048828125,484.8999938964844,448.1000061035156,82.0999984741211,483.70001220703125
2020-01-08,524.6500244140625,7035.2001953125,182.5500030517578,3059.25,1989.219970703125,2317.550048828125,483.04998779296875,448.25,80.5,487.75
2020-01-09,541.25,7227.89990234375,192.0,3085.699951171875,2032.8900146484375,2354.550048828125,490.3500061035156,462.29998779296875,82.44999694824219,507.29998779296875
2020-01-10,546.5999755859375,7330.5,196.35000610351562,3101.199951171875,2043.2750244140625,2363.449951171875,498.3500061035156,470.3999938964844,81.3499984741211,513.0999755859375
2020-01-13,554.9500122070312,7352.7001953125,196.25,3094.050048828125,2028.0,2366.75,496.5,468.54998779296875,81.6500015258789,515.5999755859375
2020-01-14,562.5,7386.7998046875,195.85000610351562,3101.60009765625,2048.969970703125,2411.39990234375,505.54998779296875,471.70001220703125,81.3499984741211,518.7999877929688
2020-01-15,569.75,7482.9501953125,200.35000610351562,3123.550048828125,2062.47998046875,2476.300048828125,524.9000244140625,484.20001220703125,82.5,528.0499877929688
2020-01-16,567.4500122070312,7462.64990234375,197.5500030517578,3112.10009765625,2153.625,2434.5,524.75,488.3500061035156,83.55000305175781,527.1500244140625
2020-01-17,569.2999877929688,7520.14990234375,197.3000030517578,3118.10009765625,2129.219970703125,2454.0,523.2000122070312,485.1000061035156,84.0,522.4500122070312
2020-01-20,567.2000122070312,7449.60009765625,195.0,3103.699951171875,2136.510009765625,2415.60009765625,523.2000122070312,470.25,84.80000305175781,518.6500244140625
2020-01-21,552.7999877929688,7302.64990234375,191.39999389648438,3097.050048828125,2105.655029296875,2398.699951171875,523.5,461.3999938964844,86.30000305175781,510.95001220703125
2020-01-22,553.5999755859375,7135.60009765625,185.60000610351562,3076.39990234375,2110.0,2399.050048828125,523.4000244140625,464.54998779296875,85.9000015258789,502.70001220703125
2020-01-23,566.5,7147.10009765625,188.39999389648438,3065.199951171875,2091.574951171875,2429.75,519.9000244140625,464.3999938964844,86.5999984741211,515.25
2020-01-24,567.75,7128.4501953125,186.5,3074.14990234375,2093.080078125,2468.64990234375,520.2000122070312,468.8999938964844,86.5,522.0499877929688
2020-01-27,578.2999877929688,7148.7998046875,182.1999969482422,3082.60009765625,2109.52001953125,2455.75,519.2999877929688,465.1000061035156,85.4000015258789,508.95001220703125
2020-01-28,572.5,6997.0498046875,176.10000610351562,3060.89990234375,2108.6650390625,2468.85009765625,512.4000244140625,461.75,84.6500015258789,499.79998779296875
2020-01-29,577.75,7010.2998046875,188.0500030517578,3091.85009765625,2019.2249755859375,2486.35009765625,486.79998779296875,469.8500061035156,84.5999984741211,505.0
2020-01-30,567.8499755859375,7020.4501953125,186.1999969482422,3145.5,2034.030029296875,2482.300048828125,501.29998779296875,469.5,83.4000015258789,499.20001220703125
2020-01-31,567.1500244140625,6913.5,176.60000610351562,3180.050048828125,2028.9300537109375,2501.85009765625,511.45001220703125,467.04998779296875,81.94999694824219,490.6499938964844
2020-02-03,558.7000122070312,7011.2998046875,163.85000610351562,3284.5,1988.344970703125,2376.14990234375,488.0,471.29998779296875,78.0,488.45001220703125
2020-02-04,576.9000244140625,7199.60009765625,165.6999969482422,3162.800048828125,1951.2650146484375,2462.050048828125,522.2000122070312,455.25,79.0,502.29998779296875
2020-02-05,584.3499755859375,7040.89990234375,183.75,3161.5,1948.7049560546875,2373.25,523.2000122070312,463.04998779296875,80.3499984741211,508.95001220703125
2020-02-06,580.1500244140625,7021.60009765625,178.85000610351562,3149.800048828125,2039.1199951171875,2411.300048828125,534.7999877929688,473.8500061035156,80.94999694824219,511.29998779296875
2020-02-07,569.0999755859375,6971.75,173.60000610351562,3134.85009765625,1973.6300048828125,2443.449951171875,526.7000122070312,466.20001220703125,83.75,518.0
2020-02-10,528.4000244140625,6892.89990234375,168.89999389648438,3103.300048828125,1905.7249755859375,2385.699951171875,523.7000122070312,456.20001220703125,82.94999694824219,499.29998779296875
2020-02-11,524.0499877929688,7033.75,169.75,3145.449951171875,1900.925048828125,2396.449951171875,519.4000244140625,451.0,82.9000015258789,491.45001220703125
2020-02-12,531.0,7043.2998046875,170.9499969482422,3146.300048828125,1927.7850341796875,2423.050048828125,516.0499877929688,448.04998779296875,81.3499984741211,483.25
2020-02-13,533.5999755859375,7005.0498046875,169.5,3136.39990234375,1935.530029296875,2408.949951171875,501.20001220703125,444.79998779296875,81.55000305175781,482.1000061035156
2020-02-14,523.0,6913.7998046875,169.10000610351562,3146.39990234375,1870.35498046875,2356.5,503.1000061035156,439.20001220703125,80.25,485.45001220703125
2020-02-17,522.75,6906.75,169.10000610351562,3075.60009765625,1853.5899658203125,2283.35009765625,499.1499938964844,430.45001220703125,81.55000305175781,485.3500061035156
2020-02-18,523.2000122070312,6781.10009765625,161.60000610351562,3082.5,1876.0350341796875,2252.64990234375,486.04998779296875,438.3999938964844,80.25,480.3999938964844
2020-02-19,526.4000244140625,6756.60009765625,158.0500030517578,3090.89990234375,1887.52001953125,2251.60009765625,494.8500061035156,440.70001220703125,81.25,480.04998779296875
2020-02-20,524.8499755859375,6757.60009765625,158.5,3065.5,1884.864990234375,2240.25,505.79998779296875,446.45001220703125,84.30000305175781,484.5
2020-02-24,513.2000122070312,6470.39990234375,150.64999389648438,2980.5,1794.9949951171875,2184.199951171875,544.5,438.6000061035156,84.94999694824219,462.29998779296875
2020-02-25,508.95001220703125,6414.5498046875,149.89999389648438,2947.39990234375,1753.22998046875,2184.14990234375,552.1500244140625,436.3999938964844,80.6500015258789,464.8500061035156
2020-02-26,503.0,6234.85009765625,144.5500030517578,2946.60009765625,1715.6949462890625,2142.550048828125,554.25,435.29998779296875,77.94999694824219,458.29998779296875
2020-02-27,493.5,6289.7998046875,145.25,2936.60009765625,1705.3399658203125,2110.25,568.7999877929688,439.6000061035156,76.0,461.6000061035156
2020-02-28,457.04998779296875,6283.10009765625,128.9499969482422,2890.0,1660.2349853515625,2051.75,528.0,435.70001220703125,69.9000015258789,435.3999938964844
2020-03-02,458.29998779296875,6285.14990234375,125.4000015258789,2792.199951171875,1701.3399658203125,1975.449951171875,546.8499755859375,419.3500061035156,73.9000015258789,450.95001220703125
2020-03-03,466.25,6386.0498046875,130.35000610351562,2692.25,1788.844970703125,2054.85009765625,527.7999877929688,422.1499938964844,75.44999694824219,443.8500061035156
2020-03-04,474.6499938964844,6384.35009765625,126.19999694824219,2711.5,1725.4200439453125,2046.3499755859375,523.9500122070312,409.8500061035156,72.44999694824219,436.6000061035156
2020-03-05,479.29998779296875,6365.9501953125,125.75,2703.64990234375,1777.5350341796875,2063.89990234375,532.1500244140625,413.95001220703125,71.80000305175781,439.95001220703125
2020-03-06,471.0,6445.9501953125,114.19999694824219,2735.050048828125,1774.35498046875,2038.300048828125,504.79998779296875,414.1000061035156,71.19999694824219,439.3999938964844
2020-03-09,463.20001220703125,6201.10009765625,105.69999694824219,2573.35009765625,1788.5799560546875,1956.050048828125,505.8999938964844,399.70001220703125,68.8499984741211,412.79998779296875
2020-03-11,451.6000061035156,6146.2998046875,98.9000015258789,2591.550048828125,1775.3599853515625,2036.050048828125,501.95001220703125,403.79998779296875,68.55000305175781,402.3999938964844
2020-03-12,423.3500061035156,5643.14990234375,88.0,2338.89990234375,1687.7750244140625,1907.199951171875,481.5,388.20001220703125,63.29999923706055,369.1499938964844
2020-03-13,428.8500061035156,5838.60009765625,89.75,2357.10009765625,1767.2149658203125,1883.949951171875,470.5,403.1000061035156,66.69999694824219,378.1499938964844
2020-03-16,391.79998779296875,5480.25,82.94999694824219,2339.550048828125,1649.3699951171875,1783.5,471.1000061035156,380.6499938964844,63.349998474121094,370.29998779296875
2020-03-17,373.3999938964844,5603.9501953125,77.94999694824219,2270.449951171875,1706.1099853515625,1841.1500244140625,450.0,385.1499938964844,64.1500015258789,356.8500061035156
2020-03-18,346.3999938964844,5352.64990234375,75.5,2169.0,1595.4150390625,1681.1500244140625,429.5,363.3500061035156,64.25,347.1000061035156
2020-03-19,314.20001220703125,4819.5498046875,72.94999694824219,2166.60009765625,1504.64501953125,1712.449951171875,388.75,363.20001220703125,48.04999923706055,305.1000061035156
2020-03-20,322.6000061035156,5079.2001953125,77.30000305175781,2242.300048828125,1567.844970703125,1815.699951171875,385.54998779296875,379.79998779296875,43.95000076293945,301.25
2020-03-23,293.3999938964844,4220.35009765625,66.19999694824219,1935.550048828125,1370.5899658203125,1616.0,346.20001220703125,331.3500061035156,36.04999923706055,245.75
2020-03-24,269.0,4486.4501953125,68.55000305175781,1937.1500244140625,1420.8499755859375,1627.050048828125,302.20001220703125,339.3999938964844,35.54999923706055,245.14999389648438
2020-03-25,277.8500061035156,5005.9501953125,70.25,1946.75,1451.6600341796875,1667.6500244140625,298.04998779296875,332.5,34.45000076293945,253.64999389648438
2020-03-26,285.5,4878.0,70.80000305175781,2106.85009765625,1475.7950439453125,1801.9000244140625,310.1499938964844,322.3500061035156,42.849998474121094,283.75
2020-03-27,294.5,4646.10009765625,70.69999694824219,2053.449951171875,1431.97998046875,1661.199951171875,305.1000061035156,303.95001220703125,43.29999923706055,264.1000061035156
2020-03-30,274.3999938964844,4328.4501953125,68.1500015258789,1986.699951171875,1333.31005859375,1553.5,281.6000061035156,292.79998779296875,42.349998474121094,246.35000610351562
2020-03-31,284.95001220703125,4288.2998046875,71.05000305175781,2022.3499755859375,1309.5899658203125,1596.449951171875,273.8999938964844,297.54998779296875,43.04999923706055,234.9499969482422
2020-04-01,272.8500061035156,4246.35009765625,67.94999694824219,2051.10009765625,1300.1600341796875,1639.6500244140625,258.79998779296875,279.1499938964844,41.099998474121094,230.0500030517578
2020-04-03,280.70001220703125,4011.5,65.30000305175781,2033.75,1268.0050048828125,1582.050048828125,274.75,252.9499969482422,38.150001525878906,219.64999389648438
2020-04-07,321.0,4553.64990234375,67.25,2280.050048828125,1309.60498046875,1769.199951171875,284.5,264.3999938964844,39.849998474121094,218.5
2020-04-08,326.3999938964844,4698.10009765625,67.5999984741211,2241.699951171875,1315.8499755859375,1821.6500244140625,302.45001220703125,285.8999938964844,43.849998474121094,231.5500030517578
2020-04-09,381.3999938964844,5326.64990234375,74.5999984741211,2435.949951171875,1374.22998046875,1990.9000244140625,314.25,305.79998779296875,45.650001525878906,245.5500030517578
2020-04-13,362.8500061035156,5283.14990234375,74.25,2397.550048828125,1340.0550537109375,1919.050048828125,306.3500061035156,289.79998779296875,46.04999923706055,239.35000610351562
2020-04-15,353.1499938964844,5094.2998046875,72.9000015258789,2335.14990234375,1331.489990234375,1824.0999755859375,328.8999938964844,276.29998779296875,46.70000076293945,237.3000030517578
2020-04-16,356.70001220703125,5130.7998046875,74.6500015258789,2333.550048828125,1337.135009765625,1782.6500244140625,320.1000061035156,276.20001220703125,46.95000076293945,238.4499969482422
2020-04-17,363.20001220703125,5505.0,76.8499984741211,2379.14990234375,1477.0350341796875,1835.9000244140625,339.6000061035156,300.95001220703125,48.900001525878906,283.79998779296875
2020-04-20,355.8500061035156,5331.35009765625,80.44999694824219,2378.300048828125,1421.4449462890625,1805.8499755859375,366.20001220703125,307.54998779296875,47.900001525878906,290.3500061035156
2020-04-21,332.04998779296875,5001.10009765625,74.6500015258789,2323.25,1349.5,1827.550048828125,342.8999938964844,311.04998779296875,44.099998474121094,259.29998779296875
2020-04-22,340.20001220703125,5180.85009765625,75.9000015258789,2379.699951171875,1370.3299560546875,1887.6500244140625,342.70001220703125,302.54998779296875,44.95000076293945,256.3999938964844
2020-04-23,347.5,5156.35009765625,75.6500015258789,2430.64990234375,1406.8349609375,1865.0,346.6499938964844,298.8500061035156,46.70000076293945,256.5
2020-04-24,334.29998779296875,5045.64990234375,74.19999694824219,2445.35009765625,1358.9200439453125,1894.800048828125,335.70001220703125,297.0,44.95000076293945,263.25
2020-04-27,330.29998779296875,5056.35009765625,75.25,2505.75,1399.949951171875,1935.199951171875,339.54998779296875,299.29998779296875,44.29999923706055,271.20001220703125
2020-04-28,335.95001220703125,5052.7001953125,76.94999694824219,2463.699951171875,1432.68505859375,1943.0999755859375,339.1499938964844,296.29998779296875,44.54999923706055,266.75
2020-04-29,348.0,5068.4501953125,78.1500015258789,2499.14990234375,1431.574951171875,1970.25,354.29998779296875,307.8999938964844,47.95000076293945,282.04998779296875
2020-04-30,366.6499938964844,5358.7998046875,93.25,2623.300048828125,1470.7950439453125,2166.699951171875,373.25,328.3500061035156,52.349998474121094,309.20001220703125
2020-05-04,357.04998779296875,4886.2998046875,83.9000015258789,2442.14990234375,1374.8800048828125,2000.699951171875,362.6499938964844,310.45001220703125,49.29999923706055,269.79998779296875
2020-05-05,368.1499938964844,4829.85009765625,80.9000015258789,2422.800048828125,1381.094970703125,1965.3499755859375,357.1499938964844,308.3500061035156,48.349998474121094,279.1499938964844
2020-05-06,387.1499938964844,4843.25,83.19999694824219,2471.85009765625,1385.9949951171875,2026.75,373.20001220703125,323.3999938964844,47.599998474121094,284.79998779296875
2020-05-07,400.6499938964844,4749.2998046875,82.5,2406.550048828125,1401.050048828125,2000.300048828125,374.29998779296875,320.75,46.099998474121094,278.1499938964844
2020-05-08,386.70001220703125,4654.14990234375,81.05000305175781,2419.050048828125,1385.885009765625,1962.5999755859375,366.1000061035156,313.45001220703125,47.04999923706055,279.79998779296875
2020-05-11,390.1000061035156,4937.7998046875,86.0999984741211,2566.300048828125,1428.89501953125,2088.64990234375,352.6000061035156,333.79998779296875,48.75,286.54998779296875
2020-05-12,393.04998779296875,4951.2998046875,86.19999694824219,2628.85009765625,1416.7049560546875,2114.300048828125,334.8500061035156,338.1499938964844,48.599998474121094,284.0
2020-05-13,413.04998779296875,5036.10009765625,87.19999694824219,2696.0,1427.1650390625,2187.60009765625,347.04998779296875,344.8999938964844,48.75,285.29998779296875
2020-05-14,400.45001220703125,5114.0498046875,83.80000305175781,2702.64990234375,1403.18505859375,2241.35009765625,339.45001220703125,342.3500061035156,49.29999923706055,276.29998779296875
2020-05-15,381.29998779296875,5100.39990234375,84.3499984741211,2663.60009765625,1409.9599609375,2193.550048828125,338.75,336.1000061035156,47.150001525878906,277.29998779296875
2020-05-18,377.20001220703125,4720.9501953125,80.6500015258789,2477.449951171875,1298.8199462890625,2070.550048828125,317.6000061035156,305.79998779296875,43.849998474121094,269.70001220703125
2020-05-19,382.8999938964844,4805.2998046875,81.80000305175781,2509.300048828125,1296.6199951171875,2073.5,314.70001220703125,303.3500061035156,43.04999923706055,270.6000061035156
2020-05-20,405.04998779296875,4891.9501953125,83.44999694824219,2557.75,1367.510009765625,2023.5999755859375,314.3999938964844,309.0,43.349998474121094,281.8999938964844
2020-05-21,408.29998779296875,5050.10009765625,84.0999984741211,2640.35009765625,1408.760009765625,2119.5,316.95001220703125,315.79998779296875,46.099998474121094,291.6000061035156
2020-05-22,426.3500061035156,5134.2998046875,82.80000305175781,2553.75,1392.239990234375,2150.60009765625,316.20001220703125,314.1499938964844,43.599998474121094,284.3500061035156
2020-05-26,429.1499938964844,5246.14990234375,83.0999984741211,2564.85009765625,1480.510009765625,2113.64990234375,310.95001220703125,322.5,43.54999923706055,291.70001220703125
2020-05-27,432.5,5244.39990234375,84.55000305175781,2580.550048828125,1496.6949462890625,2175.64990234375,309.54998779296875,323.04998779296875,43.20000076293945,288.3500061035156
2020-05-28,440.3999938964844,5468.35009765625,87.0,2600.0,1623.6500244140625,2298.10009765625,340.45001220703125,333.1000061035156,44.400001525878906,306.95001220703125
2020-05-29,436.3500061035156,5610.7998046875,87.0,2710.5,1654.844970703125,2360.85009765625,367.5,335.8999938964844,42.45000076293945,326.04998779296875
2020-06-01,461.1000061035156,5793.60009765625,89.55000305175781,2758.300048828125,1698.574951171875,2326.300048828125,391.79998779296875,352.0,46.400001525878906,334.20001220703125
2020-06-02,462.8500061035156,5690.10009765625,96.5,2796.10009765625,1739.625,2318.25,400.04998779296875,364.1000061035156,47.70000076293945,333.8500061035156
2020-06-03,485.1000061035156,5624.0,98.75,2783.39990234375,1754.2850341796875,2300.199951171875,409.45001220703125,355.54998779296875,47.150001525878906,334.45001220703125
2020-06-04,478.45001220703125,5690.2001953125,98.5,2817.25,1727.2950439453125,2329.25,400.04998779296875,355.25,45.75,340.95001220703125
2020-06-05,484.20001220703125,5746.2001953125,110.75,2776.300048828125,1749.5350341796875,2340.64990234375,399.79998779296875,359.1499938964844,48.349998474121094,349.04998779296875
2020-06-08,470.8500061035156,5734.7998046875,115.44999694824219,2801.050048828125,1689.4849853515625,2384.300048828125,393.6499938964844,352.75,53.04999923706055,363.0
2020-06-09,478.75,5662.2998046875,111.44999694824219,2791.14990234375,1702.68505859375,2387.300048828125,386.8999938964844,351.25,50.75,362.1499938964844
2020-06-10,472.04998779296875,5675.60009765625,111.4000015258789,2717.199951171875,1709.0050048828125,2292.25,395.70001220703125,343.8500061035156,52.70000076293945,353.95001220703125
2020-06-11,474.54998779296875,5426.14990234375,106.1500015258789,2718.550048828125,1644.280029296875,2309.949951171875,395.75,332.20001220703125,51.099998474121094,353.3500061035156
2020-06-12,508.45001220703125,5561.75,105.30000305175781,2782.14990234375,1685.72998046875,2401.85009765625,393.6499938964844,345.3500061035156,52.349998474121094,350.5
2020-06-15,508.1499938964844,5475.75,100.5,2728.550048828125,1648.1949462890625,2348.14990234375,402.1000061035156,344.20001220703125,51.75,340.5
2020-06-16,506.75,5502.2001953125,94.75,2718.449951171875,1670.905029296875,2395.949951171875,393.70001220703125,354.1499938964844,50.849998474121094,348.1499938964844
2020-06-17,497.6000061035156,5726.2001953125,95.4000015258789,2689.449951171875,1679.68505859375,2363.300048828125,402.29998779296875,359.45001220703125,50.5,358.1499938964844
2020-06-18,506.6000061035156,5714.39990234375,96.3499984741211,2678.35009765625,1711.60498046875,2364.949951171875,401.45001220703125,363.75,51.150001525878906,360.3500061035156
2020-06-19,500.04998779296875,5897.35009765625,102.5,2674.35009765625,1734.93505859375,2355.85009765625,421.5,368.95001220703125,54.349998474121094,375.79998779296875
2020-06-22,498.75,5896.0,102.6500015258789,2855.75,1758.89501953125,2412.60009765625,427.6000061035156,382.8999938964844,54.599998474121094,373.1499938964844
2020-06-23,516.4000244140625,5886.5,104.4000015258789,2862.14990234375,1789.114990234375,2418.85009765625,435.04998779296875,381.79998779296875,56.25,368.95001220703125
2020-06-24,515.3499755859375,5755.35009765625,104.80000305175781,2817.25,1843.68505859375,2493.800048828125,438.79998779296875,380.6000061035156,54.150001525878906,356.6499938964844
2020-06-25,507.25,5762.2998046875,103.80000305175781,2820.449951171875,1809.0699462890625,2559.699951171875,440.6000061035156,383.29998779296875,53.45000076293945,357.45001220703125
2020-06-26,501.3999938964844,5754.89990234375,101.4000015258789,2867.60009765625,1847.3399658203125,2540.449951171875,445.8500061035156,381.6499938964844,52.45000076293945,352.5
2020-06-29,507.45001220703125,5678.7001953125,99.44999694824219,2859.5,1811.3499755859375,2504.050048828125,444.6000061035156,378.29998779296875,48.599998474121094,316.5
2020-06-30,510.70001220703125,5838.2998046875,98.25,2826.050048828125,1833.4300537109375,2546.949951171875,444.3999938964844,378.3500061035156,46.95000076293945,319.3500061035156
2020-07-01,498.95001220703125,5803.10009765625,100.75,2842.050048828125,1840.1949462890625,2547.449951171875,447.5,383.8500061035156,48.20000076293945,337.3500061035156
2020-07-02,529.7000122070312,5948.4501953125,101.55000305175781,2879.35009765625,1835.3599853515625,2671.39990234375,444.6000061035156,385.5,49.099998474121094,334.3999938964844
2020-07-03,530.5,5932.10009765625,103.44999694824219,2932.39990234375,1898.3499755859375,2738.25,440.0,395.5,49.099998474121094,358.79998779296875
2020-07-06,570.5499877929688,6123.60009765625,109.0,2897.10009765625,1925.094970703125,2770.949951171875,449.8500061035156,408.25,51.75,368.3500061035156
2020-07-07,560.0,6226.75,109.05000305175781,2847.14990234375,1993.06494140625,2749.300048828125,442.54998779296875,400.1000061035156,51.900001525878906,375.3500061035156
2020-07-08,551.25,6044.39990234375,105.3499984741211,2852.449951171875,1939.1700439453125,2719.199951171875,436.8999938964844,384.95001220703125,51.95000076293945,362.5
2020-07-09,560.2999877929688,6002.35009765625,106.94999694824219,2882.0,1948.324951171875,2691.449951171875,445.04998779296875,389.70001220703125,52.150001525878906,369.75
2020-07-10,554.8499755859375,5955.64990234375,107.5999984741211,2894.699951171875,1944.7850341796875,2681.25,444.45001220703125,385.70001220703125,51.150001525878906,354.5
2020-07-13,555.8499755859375,5988.85009765625,108.0,2900.0,1965.5,2689.699951171875,444.20001220703125,389.54998779296875,50.79999923706055,369.04998779296875
2020-07-14,545.2000122070312,5771.75,105.1500015258789,2899.5,1885.0150146484375,2611.85009765625,451.20001220703125,382.5,50.400001525878906,366.79998779296875
2020-07-15,550.1500244140625,5801.2998046875,103.19999694824219,2942.050048828125,1856.2550048828125,2648.050048828125,473.75,389.75,49.29999923706055,366.54998779296875
2020-07-16,570.9000244140625,5875.35009765625,102.94999694824219,2942.300048828125,1863.9549560546875,2714.800048828125,476.8999938964844,391.5,50.20000076293945,379.29998779296875
2020-07-17,588.7999877929688,5919.5,106.4000015258789,2995.0,1881.0799560546875,2764.050048828125,494.95001220703125,389.95001220703125,51.75,377.45001220703125
2020-07-20,594.0,5867.5,105.05000305175781,3002.550048828125,1918.7650146484375,2860.14990234375,504.95001220703125,398.79998779296875,51.54999923706055,382.70001220703125
2020-07-21,588.2999877929688,6130.85009765625,108.44999694824219,3004.300048828125,2011.6650390625,2869.14990234375,507.25,402.95001220703125,52.45000076293945,384.3500061035156
2020-07-22,592.0,6003.39990234375,105.1500015258789,2985.39990234375,1989.0550537109375,2768.0,507.0,397.8500061035156,51.650001525878906,387.20001220703125
2020-07-23,603.3499755859375,6065.9501953125,106.05000305175781,3032.10009765625,2088.2451171875,2771.199951171875,511.29998779296875,405.75,52.0,389.45001220703125
2020-07-24,598.7000122070312,6000.7001953125,103.75,2985.5,2080.034912109375,2740.699951171875,503.1499938964844,398.1499938964844,50.400001525878906,384.1000061035156
2020-07-27,594.4000244140625,6043.2998046875,101.69999694824219,3020.5,2053.77001953125,2743.60009765625,494.29998779296875,397.1000061035156,49.349998474121094,382.79998779296875
2020-07-28,620.3499755859375,6282.7998046875,106.44999694824219,3119.35009765625,2105.324951171875,2841.25,499.95001220703125,406.25,51.150001525878906,393.25
2020-07-29,604.8499755859375,6185.14990234375,105.75,3099.300048828125,2140.094970703125,2780.0,501.6000061035156,402.95001220703125,51.20000076293945,385.95001220703125
2020-07-30,598.3499755859375,6265.39990234375,103.6500015258789,3048.949951171875,2120.135009765625,2703.949951171875,507.3999938964844,402.1499938964844,49.150001525878906,385.25
2020-07-31,606.4500122070312,6262.75,104.6500015258789,3004.949951171875,2063.8701171875,2676.5,508.8999938964844,387.5,48.650001525878906,381.95001220703125
2020-08-03,597.1500244140625,6165.2001953125,113.05000305175781,2917.449951171875,2078.215087890625,2631.300048828125,522.5499877929688,396.20001220703125,49.29999923706055,386.25
2020-08-04,602.5999755859375,6358.9501953125,111.44999694824219,2969.949951171875,2101.56494140625,2706.10009765625,504.25,398.95001220703125,49.599998474121094,392.29998779296875
2020-08-05,614.25,6526.25,115.4000015258789,3009.0,2195.875,2695.75,518.0,409.3500061035156,49.0,401.04998779296875
2020-08-06,609.6500244140625,6555.75,116.80000305175781,2991.800048828125,2168.1298828125,2704.449951171875,509.5,418.8500061035156,49.04999923706055,403.75
2020-08-07,600.4500122070312,6679.0,119.0999984741211,3001.699951171875,2180.735107421875,2706.199951171875,546.4000244140625,421.5,49.95000076293945,407.79998779296875
2020-08-10,628.9000244140625,6608.89990234375,123.8499984741211,2993.800048828125,2135.31005859375,2702.14990234375,535.2000122070312,418.6499938964844,51.400001525878906,422.79998779296875
2020-08-11,629.5499877929688,6649.2001953125,122.30000305175781,3007.449951171875,2144.264892578125,2712.85009765625,532.0999755859375,416.8999938964844,52.20000076293945,413.54998779296875
2020-08-12,634.9500122070312,6730.2998046875,125.3499984741211,3023.0,2211.6650390625,2774.0,549.75,417.6499938964844,53.95000076293945,434.79998779296875
2020-08-13,631.4500122070312,6731.64990234375,131.14999389648438,3017.949951171875,2167.294921875,2809.64990234375,594.2000122070312,430.1000061035156,61.099998474121094,502.8999938964844
2020-08-14,614.4500122070312,6588.2001953125,124.5999984741211,2987.550048828125,2014.4150390625,2803.800048828125,590.0999755859375,418.1000061035156,61.599998474121094,494.95001220703125
2020-08-17,623.5999755859375,6768.39990234375,123.55000305175781,3115.60009765625,2113.469970703125,2927.199951171875,594.1500244140625,426.79998779296875,62.70000076293945,497.1499938964844
2020-08-18,622.6500244140625,6893.10009765625,125.5999984741211,3104.800048828125,2140.469970703125,2924.14990234375,596.9500122070312,433.3999938964844,68.5,499.54998779296875
2020-08-19,623.9000244140625,6990.2998046875,125.1500015258789,3059.800048828125,2126.135009765625,2933.050048828125,590.3499755859375,434.6499938964844,69.25,490.04998779296875
2020-08-20,612.0499877929688,6974.7001953125,121.69999694824219,3036.949951171875,2137.135009765625,2956.050048828125,590.0999755859375,450.04998779296875,71.30000305175781,490.54998779296875
2020-08-21,609.7999877929688,6973.0,120.9000015258789,3053.14990234375,2170.239990234375,3033.449951171875,593.25,453.29998779296875,69.3499984741211,489.79998779296875
2020-08-24,601.9500122070312,7082.5,121.19999694824219,3039.35009765625,2176.449951171875,3015.050048828125,637.25,448.79998779296875,68.4000015258789,499.3999938964844
2020-08-25,609.3499755859375,7109.9501953125,127.0999984741211,3009.39990234375,2217.25,2969.75,647.4500122070312,445.54998779296875,69.94999694824219,499.8500061035156
2020-08-26,613.3499755859375,7008.64990234375,137.89999389648438,3082.199951171875,2248.85009765625,3160.75,625.8499755859375,467.5,71.05000305175781,499.1499938964844
2020-08-27,636.75,7098.0,144.25,3043.0,2236.35009765625,3141.75,628.0499877929688,459.1499938964844,72.5,510.8999938964844
2020-08-28,631.4000244140625,7104.10009765625,142.8000030517578,3014.14990234375,2213.60009765625,3059.300048828125,641.0,449.75,70.5,502.25
2020-08-31,606.9000244140625,6839.9501953125,143.1999969482422,2967.0,2092.0,3006.050048828125,647.9000244140625,432.8500061035156,67.6500015258789,491.20001220703125
2020-09-01,607.5499877929688,6905.64990234375,143.8000030517578,2958.39990234375,2131.10009765625,2995.60009765625,644.0999755859375,440.3999938964844,68.80000305175781,496.6499938964844
2020-09-02,642.75,6920.75,150.3000030517578,2880.550048828125,2169.85009765625,2943.550048828125,649.0499877929688,437.1000061035156,68.44999694824219,498.6000061035156
2020-09-03,644.6500244140625,7072.60009765625,151.85000610351562,2896.39990234375,2231.14990234375,2941.39990234375,655.4500122070312,435.3500061035156,69.5,491.1499938964844
2020-09-04,632.0,7190.10009765625,147.8000030517578,2883.199951171875,2180.85009765625,2915.199951171875,663.25,433.8999938964844,69.80000305175781,488.6499938964844
2020-09-07,610.4500122070312,7209.14990234375,149.39999389648438,2898.199951171875,2192.89990234375,2860.14990234375,669.1500244140625,440.3999938964844,69.55000305175781,486.79998779296875
2020-09-08,608.5999755859375,7224.0,142.3000030517578,2901.75,2161.5,2863.199951171875,640.4500122070312,434.0,67.55000305175781,471.1499938964844
2020-09-09,613.9000244140625,7215.25,140.10000610351562,2910.14990234375,2176.949951171875,2904.0,611.9000244140625,438.1499938964844,66.94999694824219,465.95001220703125
